lang,period,url,stars,description
JS,monthly,https://github.com/gchq/CyberChef,"27,166","The Cyber Swiss Army Knife - a web app for encryption, encoding, compression and data analysis"
JS,monthly,https://github.com/bigskysoftware/htmx,"35,075",</> htmx - high power tools for HTML
JS,monthly,https://github.com/ltdrdata/ComfyUI-Manager,"4,535","ComfyUI-Manager is an extension designed to enhance the usability of ComfyUI. It offers management functions to install, remove, disable, and enable various custom nodes of ComfyUI. Furthermore, this extension provides a hub feature and convenience functions to access a wide range of information within ComfyUI."
JS,monthly,https://github.com/UnblockNeteaseMusic/server,"5,923",Revive unavailable songs for Netease Cloud Music (Refactored & Enhanced version)
JS,monthly,https://github.com/blackmatrix7/ios_rule_script,"16,236",分流规则、重写写规则及脚本。
JS,monthly,https://github.com/projectdiscovery/nuclei-templates,"8,408",Community curated list of templates for the nuclei engine to find security vulnerabilities.
JS,monthly,https://github.com/TheRealJoelmatic/RemoveAdblockThing,"5,898","The intrusive ""Ad blocker are not allowed on YouTube"" message is annoying. This open-source project aims to address this issue by providing a solution to bypass YouTube's ad blocker detection"
JS,monthly,https://github.com/appium/appium,"18,246","Cross-platform automation framework for all kinds of apps, built on top of the W3C WebDriver protocol"
JS,monthly,https://github.com/fabricjs/fabric.js,"28,016","Javascript Canvas Library, SVG-to-Canvas (& canvas-to-SVG) Parser"
JS,monthly,https://github.com/gorhill/uBlock,"44,416",uBlock Origin - An efficient blocker for Chromium and Firefox. Fast and lean.
JS,monthly,https://github.com/poteto/hiring-without-whiteboards,"42,847",⭐️ Companies that don't have a broken hiring process
JS,monthly,https://github.com/simple-icons/simple-icons,"18,621",SVG icons for popular brands
Java,daily,https://github.com/IrisShaders/Iris,"3,206",A modern shaders mod for Minecraft compatible with existing OptiFine shader packs
Java,daily,https://github.com/LawnchairLauncher/lawnchair,"8,823",No clever tagline needed.
Java,daily,https://github.com/TeamNewPipe/NewPipe,"29,433",A libre lightweight streaming front-end for Android.
Java,daily,https://github.com/Anuken/Mindustry,"21,593",The automation tower defense RTS
Java,daily,https://github.com/Helium314/HeliBoard,"1,859",Customizable and privacy-conscious open-source keyboard
Java,daily,https://github.com/termux/termux-app,"32,808",Termux - a terminal emulator application for Android OS extendible by variety of packages.
Java,daily,https://github.com/kunal-kushwaha/DSA-Bootcamp-Java,"15,940","This repository consists of the code samples, assignments, and notes for the Java data structures & algorithms + interview preparation bootcamp of WeMakeDevs."
Java,daily,https://github.com/GeyserMC/Geyser,"4,585",A bridge/proxy allowing you to connect to Minecraft: Java Edition servers with Minecraft: Bedrock Edition.
Java,daily,https://github.com/microg/GmsCore,"7,525",Free implementation of Play Services
Java,daily,https://github.com/DrKLO/Telegram,"24,049",Telegram for Android source
Java,daily,https://github.com/yuliskov/SmartTube,"17,003",SmartTube - an advanced player for set-top boxes and tvs running Android OS
Java,daily,https://github.com/NationalSecurityAgency/ghidra,"49,091",Ghidra is a software reverse engineering (SRE) framework
Java,daily,https://github.com/iluwatar/java-design-patterns,"88,227",Design patterns implemented in Java
Java,daily,https://github.com/karma9874/AndroRAT,"2,829",A Simple android remote administration tool using sockets. It uses java on the client side and python on the server side
Java,daily,https://github.com/cabaletta/baritone,"6,853",google maps for block game
Java,daily,https://github.com/GrimAnticheat/Grim,982,"Fully async, multithreaded, predictive, open source, 3.01 reach, 1.005 timer, 0.01% speed, 99.99% antikb, ""bypassable"" 1.8-1.20 anticheat."
Java,daily,https://github.com/TechEmpower/FrameworkBenchmarks,"7,441",Source for the TechEmpower Framework Benchmarks project
Java,daily,https://github.com/krahets/hello-algo,"79,219","《Hello 算法》：动画图解、一键运行的数据结构与算法教程。支持 Python, Java, C++, C, C#, JS, Go, Swift, Rust, Ruby, Kotlin, TS, Dart 代码。简体版和繁体版同步更新，English version ongoing"
Java,daily,https://github.com/Stirling-Tools/Stirling-PDF,"29,540",#1 Locally hosted web application that allows you to perform various operations on PDF files
Java,daily,https://github.com/ReChronoRain/HyperCeiler,"1,885",MIUI & HyperOS enhancement module - Make MIUI & HyperOS Great Again!
